,Gene,Rep1_frameshift,Pred_frameshift_inDephi,Rep_delratio,Pred_delratio_inDephi,iDp_delratio,Pred_frameshift_inDecay,Pred_delratio_inDecay
233,Oligo16549,0.82078284,0.7155244056179708,0.9705941,0.9292905731603299,0.9339000286820432,0.77305335,0.9197196
234,Oligo30743,0.76798236,0.6907529187648328,0.7469569,0.9307460782547595,0.9352085504855973,0.7351293,0.8834962
235,Oligo17740,0.5832629,0.5509970659309688,0.9805579,0.9582714785212367,0.9599524833728971,0.6643563,0.9709983
236,Oligo46994,0.40837863,0.6132501218634061,0.8532139,0.9252294108319615,0.9275420025489294,0.48455903,0.8703898
237,Oligo24370,0.8824338,0.8773731347981253,0.93262285,0.8795287408626774,0.8801983387509263,0.8133955,0.98243076
238,Oligo14681,0.8937138,0.8256283266269588,0.5984284,0.8580364196470619,0.8599520327323736,0.90580565,0.6209769
239,Oligo35529,0.946065,0.9537372737218234,0.74018884,0.9220816458728467,0.9223144027710538,0.89714396,0.89625525
240,Oligo47149,0.69045496,0.7957460555078878,0.8322926,0.7934830409126152,0.7950964055385649,0.82290155,0.6600592
241,Oligo6179,0.8728912,0.7792252557736228,0.9285879,0.89579883509881,0.9004427105954932,0.77289134,0.8598149
242,Oligo36267,0.80562556,0.8515256614044324,0.82451725,0.9104996897738858,0.9114538516286559,0.84145325,0.90491164
243,Oligo16660,0.6733098,0.6111514746068604,0.8978305,0.8382536342291036,0.8419179475136215,0.6988716,0.7536362
244,Oligo17328,0.86276686,0.8877468215693963,0.908234,0.8992873501963516,0.9001463597682509,0.75011814,0.9043129
245,Oligo10655,0.9241151,0.8618926785949093,0.9532722,0.9539223750680859,0.956598972798309,0.86616063,0.9553162
246,Oligo75251,0.8892747,0.8529030394996454,0.9580607,0.9499788366686488,0.9545808115281126,0.8716643,0.9670563
247,Oligo44883,0.91355616,0.9273242644382601,0.84660363,0.910255067758983,0.9114688235773439,0.90858144,0.79591
248,Oligo22413,0.7836467,0.7497247774862007,0.9731672,0.9054855799666339,0.9075540947532201,0.7420076,0.9480146
249,Oligo23557,0.8318565,0.837506534874645,0.8575543,0.8424690587674369,0.8449894360602562,0.81149465,0.8599362
250,Oligo23658,0.97969943,0.9693377188110173,0.7171579,0.7650830337414194,0.7654799145263241,0.93231416,0.7311854
251,Oligo15649,0.93102205,0.8160625633991464,0.84218127,0.8774854336306268,0.900059338710647,0.86038274,0.7502194
252,Oligo17748,0.7731245,0.9280638818410214,0.943446,0.9466062500763126,0.9468576473651477,0.7906408,0.97928524
253,Oligo48788,0.78247815,0.7989722115093574,0.8605349,0.7851843505447389,0.7864292654400539,0.86618376,0.83772874
254,Oligo35203,0.97056633,0.9671736446026737,0.85829616,0.7850749775520292,0.7853861477034668,0.9475638,0.9033595
255,Oligo85490,0.9054435,0.8631395285155902,0.7893145,0.8847156532442892,0.8861006328563231,0.8634994,0.7906384
256,Oligo74286,0.76923895,0.8165411533655458,0.5979196,0.8441494806540639,0.8468443970596299,0.8268572,0.6825006
257,Oligo14718,0.38063943,0.11624602259818215,0.92632365,0.9067574818240776,0.9068795452670212,0.15425457,0.9579521
258,Oligo36806,0.7675364,0.6091228247441508,0.5198238,0.87539298605667,0.8787916495416661,0.7300996,0.6147921
259,Oligo6249,0.91577613,0.7954799531390162,0.88015914,0.8713869237961496,0.8782747449168211,0.8540005,0.7407115
260,Oligo19573,0.3386842,0.5933417363837008,0.97,0.8965702444884864,0.8987672997728179,0.43651018,0.9213369
261,Oligo19243,0.5667468,0.6468987203629678,0.9916976,0.8384197281432503,0.8407705609452323,0.52591926,0.93414575
262,Oligo3303,0.82390785,0.7634836217476317,0.80934644,0.8518668800338598,0.8557958332070333,0.8250528,0.73687714
263,Oligo16598,0.70224255,0.7798645465100111,0.7458472,0.8432252026664265,0.8467565439446828,0.7921566,0.6717661
264,Oligo71477,0.6386635,0.7283226700644401,0.93257755,0.8089408697024703,0.8115169571653748,0.7157555,0.8900779
265,Oligo4687,0.89166015,0.911815041341808,0.7685113,0.8598048772068285,0.8610756107207536,0.8962914,0.5765693
266,Oligo70744,0.5283236,0.5495356752842694,0.90336674,0.9524970756392694,0.9550068101283706,0.57249767,0.8995728
267,Oligo38363,0.9209486,0.8473890970808992,0.92885375,0.942836209118066,0.9450664928961133,0.84692514,0.9212783
268,Oligo40284,0.6842327,0.779274244216529,0.8539819,0.8026957694005229,0.806374636743108,0.7693587,0.8171546
269,Oligo18052,0.94101995,0.9509628040736609,0.8736142,0.8959001157949318,0.8968716599042902,0.9402935,0.92774796
270,Oligo49965,0.5304245,0.5657077445258903,0.80023754,0.8995561366271736,0.9020114494540618,0.5029337,0.8599502
271,Oligo455,0.8924493,0.816977107042941,0.63933873,0.8467287240269746,0.849550136001372,0.8741087,0.5975295
272,Oligo24608,0.6164276,0.8357160678942865,0.5759482,0.909641655178964,0.911486914868096,0.6874058,0.8585036
273,Oligo7392,0.7134701,0.655063374304208,0.9350579,0.9470668337121777,0.9487345244908597,0.6650854,0.965249
274,Oligo1388,0.85764664,0.9025438460156863,0.85315806,0.9396881699191644,0.942397157367778,0.82545835,0.85793865
275,Oligo827,0.6937467,0.7421175005182017,0.91956174,0.8688193275318424,0.8726199462682491,0.75453615,0.8825576
276,Oligo10974,0.9254296,0.8181790011184407,0.9438144,0.9303019438110731,0.9328365947832573,0.8700001,0.9488586
277,Oligo34423,0.7419649,0.7509869539627698,0.69272846,0.8223737440667147,0.8266555141289677,0.74330276,0.71780986
278,Oligo15842,0.8507462,0.7750632262976282,0.86820614,0.8569343575066202,0.8600684659116371,0.79145634,0.85711694
279,Oligo17249,0.9365682,0.9480265600347055,0.9301239,0.9513793117838596,0.9525202333744309,0.9189508,0.9438081
280,Oligo37202,0.9418961,0.8234739026974424,0.58914375,0.8416313785196685,0.8440665078417221,0.9173692,0.52921575
281,Oligo28554,0.5141224,0.6212063701082424,0.9549428,0.930216579728637,0.9329861426866993,0.58118594,0.9571909
282,Oligo23986,0.85905313,0.681383246141853,0.81207085,0.6427251098100958,0.8120368623600278,0.82589537,0.8917276
283,Oligo35838,0.12604643,0.19104997216720704,0.98151946,0.9697756276535714,0.9714638927238275,0.29871994,0.96601236
284,Oligo46428,0.91332966,0.8455846500427213,0.48107517,0.8310147545602794,0.8334981116216305,0.8904454,0.48745382
285,Oligo30013,0.8731245,0.7829173862685836,0.58252174,0.8950062514412538,0.8991376648497804,0.85503113,0.5634954
286,Oligo25105,0.7589286,0.7225252803221014,0.8092262,0.8889920753676693,0.8986096195875816,0.78329223,0.74130344
287,Oligo4449,0.27873564,0.3267058663742095,0.8324712,0.8312121038046312,0.8323826567116192,0.39652526,0.812647
288,Oligo35154,0.6814876,0.6260971639101722,0.71992517,0.829248759129677,0.835337949340757,0.7438807,0.59852153
289,Oligo8618,0.28074867,0.27142418314936556,0.8935343,0.8885423476712087,0.8899756579875014,0.38303292,0.9281517
290,Oligo37099,0.9710638,0.9109986002376183,0.65191483,0.8531370042543945,0.8559982963804791,0.95114493,0.6565918
291,Oligo4893,0.80943024,0.7831921675043029,0.80943024,0.80705564367683,0.8100665369589616,0.75597435,0.89768803
292,Oligo21423,0.306707,0.24538688230303995,0.8555417,0.8339428239393127,0.8343056512720751,0.20681475,0.94549185
293,Oligo8790,0.96863896,0.9742987980680236,0.6947523,0.9279243713229807,0.9400576472787721,0.95400566,0.925135
294,Oligo4866,0.42591047,0.2562662030215672,0.8882402,0.9612971451122139,0.962929425269811,0.4296111,0.9190224
295,Oligo15319,0.32585883,0.5946339408165286,0.9538594,0.8466374545199068,0.850316314700541,0.47521734,0.91764885
296,Oligo18191,0.6419583,0.7668650065575182,0.56559217,0.8526758399772616,0.8548973577563744,0.8272818,0.5514757
297,Oligo45380,0.8256277,0.5813181240077951,0.7594805,0.8273174983490323,0.8284762092909633,0.6704332,0.8590914
298,Oligo14642,0.9799459,0.9755950042773894,0.92879677,0.8631983410391163,0.8638892505490829,0.9465957,0.8978989
299,Oligo33088,0.7151694,0.679351387106518,0.9663797,0.9462052410191111,0.9470493524632062,0.57810384,0.98658174
300,Oligo6523,0.83065104,0.7115829570536233,0.93471104,0.7908497478629756,0.7951041229656782,0.72787946,0.86938405
301,Oligo18258,0.8142549,0.8229278817920003,0.86345094,0.8790958811803625,0.8824910608695098,0.84457296,0.8152648
302,Oligo41493,0.9573855,0.9276937862165279,0.6789491,0.8894107247548066,0.8911693051692692,0.9186311,0.67313445
303,Oligo51347,0.22539711,0.4635912548582182,0.8873471,0.7834217391464436,0.7842122564437212,0.45231393,0.88744664
304,Oligo7938,0.59757173,0.40163540080708793,0.8452539,0.9023003602486378,0.9036684397066513,0.5644162,0.80458134
305,Oligo12565,0.7713473,0.7207556882469035,0.8763441,0.9059526798709394,0.9105326022205078,0.7710753,0.764411
306,Oligo20302,0.7273862,0.8539032158652077,0.9906426,0.9324229009137985,0.9334080289261537,0.7887892,0.96692586
307,Oligo1446,0.8513483,0.9031802009477923,0.8701564,0.9206603371657017,0.9214738199167657,0.8017504,0.94534767
308,Oligo5205,0.95671564,0.9300040896663436,0.9476561,0.9461320585174763,0.9466455568285889,0.88945585,0.9710097
309,Oligo69706,0.74512714,0.7107954247113073,0.9207351,0.8045172970094752,0.8108453388723754,0.66356,0.9185685
310,Oligo86369,0.26738554,0.48133853045962716,0.9678697,0.9527201213285663,0.955003070904858,0.27276215,0.9673478
311,Oligo26038,0.6639366,0.7386071961307096,0.8774109,0.8538382185430614,0.8606424392364771,0.76174223,0.842558
312,Oligo45152,0.96419877,0.8825561918136325,0.8779834,0.9108508427513349,0.9134079102829514,0.91033137,0.92761916
313,Oligo18086,0.9817859,0.968346198524783,0.7707686,0.8443796475708036,0.8447689344399302,0.9436185,0.87705547
314,Oligo21713,0.8607055,0.8562545754318378,0.49007383,0.8428003156510786,0.844163126119568,0.9011469,0.539476
315,Oligo15592,0.6919421,0.7864145695107043,0.9464876,0.9093341999068121,0.913243052517672,0.8004008,0.9008864
316,Oligo19720,0.88817483,0.8160817261304647,0.33277634,0.8497821167019919,0.8548993610348647,0.89467466,0.37555468
317,Oligo5720,0.9866789,0.899139003665958,0.70839417,0.8008772608338658,0.8036663069438013,0.9434995,0.8516642
318,Oligo29963,0.7000517,0.6590272914988191,0.7833851,0.8470380587709074,0.8503063555205328,0.65799886,0.798054
319,Oligo16303,0.9524078,0.801564159853112,0.31000748,0.8191249881379163,0.8206230154899312,0.8592332,0.5082045
320,Oligo7306,0.8046931,0.7615542525068104,0.7102888,0.8223370857262429,0.8266521107861909,0.8117515,0.604165
321,Oligo29719,0.8841952,0.9013722021256352,0.95569754,0.9587554931287015,0.9613043667372885,0.86623317,0.93197066
322,Oligo44923,0.58039135,0.3329944489440452,0.8172282,0.8907704682724888,0.8921142778006842,0.51369095,0.84473646
323,Oligo9625,0.9281184,0.8534210305486096,0.94972986,0.9435954056562821,0.9470808441125161,0.8723355,0.92299914
324,Oligo45878,0.21012618,0.060389859773620075,0.9650599,0.9835623559875968,0.9837371186044946,0.19593813,0.9909265
325,Oligo5863,0.8495316,0.7679073950566757,0.8735363,0.8956873497431873,0.8988145102947425,0.767876,0.8462174
326,Oligo13216,0.836126,0.7342881655920516,0.5995308,0.8788837898247273,0.8904440107580023,0.80012,0.6593025
327,Oligo17695,0.86002994,0.8126281141671428,0.79547155,0.905561837965946,0.9140573754725154,0.8301792,0.8015206
328,Oligo9529,0.620635,0.6575825153465128,0.97238094,0.9468333789798422,0.9480748281414578,0.7337708,0.9584224
329,Oligo44314,0.8647905,0.8406454231371154,0.9082288,0.9517672261317013,0.953974352768918,0.84005666,0.96541274
330,Oligo33630,0.79896545,0.7056879265422182,0.8196552,0.952016908739269,0.9558147601314164,0.6336522,0.95607644
331,Oligo2620,0.90440655,0.7735607239911939,0.8415067,0.826425056819185,0.828725238199214,0.81629366,0.861486
332,Oligo4475,0.8797512,0.8637540349081999,0.9657912,0.9123765334692262,0.9140718603031489,0.84116226,0.91569734
333,Oligo21425,0.910836,0.8891905510414875,0.9869968,0.9777040900310182,0.9779721565939036,0.71151954,0.9890297
334,Oligo48163,0.90012383,0.9313019515965808,0.9525382,0.9767284053890285,0.9788261558270291,0.9000636,0.95726395
335,Oligo3027,0.7409091,0.7978272483157278,0.9397728,0.8146501470178298,0.8174373660194525,0.818005,0.9095409
336,Oligo46643,0.37430167,0.5288925008760733,0.83407825,0.8538613232763745,0.8556388614867064,0.3607706,0.9344032
337,Oligo4299,0.76549613,0.5705988112841882,0.9593893,0.9523779185676096,0.9550614181660442,0.6055842,0.94758004
338,Oligo28480,0.6568732,0.6304309689545972,0.9650439,0.9457676633613432,0.9480740074743977,0.46335852,0.9609052
339,Oligo405,0.7424811,0.7018023920484808,0.82497907,0.7787476637804043,0.7820700987527256,0.707311,0.8577663
340,Oligo7198,0.79994804,0.8045524669445573,0.7640479,0.8660180589853487,0.8698845001326947,0.8497378,0.6679618
341,Oligo28543,0.3966044,0.4829320192869094,0.9648223,0.9515977657213862,0.955644225200067,0.45721483,0.9680748
342,Oligo38880,0.94923276,0.9727248663854209,0.7649506,0.8186580198130355,0.8190397040480325,0.93106765,0.75216365
343,Oligo2364,0.44162568,0.3016580711345147,0.68107677,0.8304564106548538,0.8307261187844169,0.35463682,0.81776303
344,Oligo49150,0.25325274,0.2268307131910655,0.96267575,0.8962221449569572,0.8968390999329859,0.19320217,0.9665244
345,Oligo29846,0.9540585,0.9452808463721237,0.93834794,0.9062275317581355,0.9070982696857878,0.87613136,0.91465735
346,Oligo18970,0.7935893,0.7781228518066499,0.886932,0.8967918489897588,0.8994813098437728,0.83693266,0.70187914
347,Oligo31082,0.5495008,0.5561840418503675,0.9462007,0.8505875914539505,0.8561588827125342,0.59819484,0.82741797
348,Oligo28732,0.7569061,0.8245598623488513,0.9457873,0.9155697087949601,0.918025146340824,0.8022257,0.8897405
349,Oligo17074,0.8640016,0.9267638318286274,0.9864786,0.9709247877167859,0.9715556628722812,0.8963411,0.98567253
350,Oligo19952,0.80739933,0.8078100115931182,0.68516505,0.8943777099686478,0.898018069633041,0.8882179,0.6690122
351,Oligo40166,0.88649493,0.8520540280819415,0.9233674,0.8697486878913336,0.8711626577408219,0.8638705,0.9598011
352,Oligo4621,0.9306301,0.9491742727169046,0.99780154,0.9809133857102414,0.982136872880568,0.90649116,0.9832223
353,Oligo5132,0.8539722,0.9677927504128091,0.93756485,0.898802551282482,0.898997603614259,0.9011693,0.96529657
354,Oligo2463,0.58719194,0.6997840009922591,0.61557126,0.8182070123086946,0.8219798519327096,0.6411676,0.58655286
355,Oligo2469,0.816768,0.7852282700222216,0.75659233,0.8938385307338416,0.8996662565701069,0.77303135,0.70934826
356,Oligo15796,0.69559854,0.6146879854326024,0.5438091,0.8433475411414115,0.8461224577752019,0.8196416,0.40785378
357,Oligo46751,0.8436036,0.8097306434174716,0.6544144,0.8963733529949046,0.9005910911822314,0.81761324,0.7483275
358,Oligo48963,0.67290425,0.7539103713254177,0.9246507,0.8947935259722054,0.8969897828740561,0.7631697,0.88589585
359,Oligo89,0.75319695,0.7648654323435439,0.6540921,0.7869422121465431,0.7931075831694065,0.8623647,0.47902927
360,Oligo18600,0.7105573,0.662014640990627,0.98332024,0.952990640453776,0.9551664032871563,0.57730883,0.98363125
361,Oligo29352,0.72202164,0.5761278359617956,0.87309074,0.9522915255269051,0.9546043946427878,0.64810055,0.9348414
362,Oligo23592,0.7751216,0.9606669540759427,0.8880897,0.9474365345253993,0.9482530138823688,0.9193402,0.94611514
363,Oligo46815,0.88714546,0.7954411614586997,0.2996379,0.8390867870230992,0.841007925692791,0.87649447,0.38559228
364,Oligo97,0.88557523,0.8455818027783042,0.9324932,0.8414717748015448,0.8453588999131258,0.8652552,0.8416414
365,Oligo38868,0.28659713,0.09072021067563887,0.91039014,0.9304088992329709,0.930637674693585,0.1657486,0.9614614
366,Oligo14598,0.87787104,0.8344959832061616,0.6329795,0.8549947503083181,0.8561376860856257,0.82819027,0.5341511
367,Oligo8945,0.7943186,0.7361892661354018,0.8151744,0.9095253184679237,0.9170144234526281,0.7546595,0.79808295
368,Oligo29914,0.9469998,0.9690096407100919,0.97047126,0.9490294834442885,0.9493122406999658,0.93521774,0.97899497
369,Oligo43061,0.8876455,0.8199220498629345,0.6853178,0.7945315914847992,0.798549047341395,0.8659975,0.6176008
370,Oligo49358,0.9474796,0.7486472123047501,0.4406882,0.8203692354891865,0.8237261914859181,0.9146063,0.3013816
371,Oligo72677,0.76960456,0.805352383222895,0.7371328,0.9227719535989242,0.9252872620139544,0.7985574,0.6927592
372,Oligo29236,0.87644285,0.9479827387832994,0.9432614,0.9472263802744818,0.9481828612355744,0.9148242,0.96978813
373,Oligo27244,0.89564645,0.7865825667731979,0.95059514,0.9143870244030766,0.916861504206113,0.86152816,0.9162642
374,Oligo28603,0.8498156,0.7984069824382458,0.6832048,0.8259128498494611,0.8291355172185714,0.829615,0.71263456
375,Oligo34035,0.31547302,0.6471156793201005,0.960449,0.8454894966695876,0.8476961268446845,0.35724014,0.95154595
376,Oligo7039,0.7066177,0.7405275206975424,0.8208333,0.8806112296156386,0.8840470293652868,0.80249196,0.88074464
377,Oligo37439,0.6046766,0.6670628415527273,0.84764344,0.8558868890030752,0.8581996139277038,0.6815655,0.8572076
378,Oligo5104,0.96099114,0.8673769723156981,0.72399414,0.8623914716204435,0.8640703966885319,0.91133314,0.8148964
379,Oligo49329,0.6844292,0.7780550595995559,0.863603,0.8973481125563275,0.9008642325743902,0.81689394,0.8784984
380,Oligo7298,0.7743352,0.745079196839884,0.97731155,0.9269470597168015,0.9286119975713318,0.7578642,0.9479399
381,Oligo51027,0.96095663,0.9028827042653491,0.8965658,0.9345786925211896,0.9360805611101765,0.90639824,0.9670717
382,Oligo45732,0.8958821,0.9318675013295827,0.9387345,0.8295625626983043,0.8305677139914355,0.8375085,0.9425976
383,Oligo40125,0.34792995,0.48739813418731903,0.79140127,0.9094288769200843,0.9111335344750745,0.5010465,0.7888579
384,Oligo5545,0.9028543,0.9299930624756866,0.97023153,0.9255418088986962,0.9450083046928444,0.88705117,0.97468513
385,Oligo39192,0.87848204,0.7555934856518897,0.93984663,0.9607385096839224,0.96500813069748,0.7511923,0.93485165
386,Oligo21515,0.9017857,0.8273489281572742,0.8588169,0.8496766588928686,0.8537955206517627,0.8233872,0.94069356
387,Oligo41373,0.13823453,0.13456619156319466,0.9707481,0.9706669467992328,0.97155909974495,0.16641173,0.9660141
388,Oligo12114,0.83992577,0.8258240380033544,0.98486185,0.9606777785789141,0.9650948036869471,0.86875254,0.97972274
389,Oligo6534,0.7574512,0.8143645570516397,0.91593015,0.8511243084817999,0.8555475427450261,0.7942616,0.90095824
390,Oligo9447,0.8430973,0.723464215543663,0.33571064,0.7714441125344522,0.7764289007887073,0.8987665,0.3326808
391,Oligo36442,0.86042184,0.7808563687233834,0.70502484,0.8006220690466128,0.807128207879069,0.7661073,0.8925781
392,Oligo2323,0.84437394,0.8968884667142032,0.95462793,0.9096351425352596,0.9114717562480158,0.8709093,0.8790471
393,Oligo37703,0.6391492,0.6600717376938765,0.9670803,0.7516737453903359,0.75802411691974,0.6309972,0.90300274
394,Oligo37578,0.85844404,0.7710124890887499,0.78633773,0.9131552123495624,0.916821272634481,0.84987986,0.75425655
395,Oligo45859,0.855322,0.9061219913521692,0.88182026,0.9117974693724924,0.9124306284553749,0.84926224,0.89918536
396,Oligo83427,0.41470152,0.5052501101255549,0.98576593,0.9470111015233202,0.9545964203815829,0.48770547,0.9752433
397,Oligo18062,0.8164636,0.7270591455756437,0.898992,0.9412022545376035,0.9431940029307527,0.8035375,0.9331984
398,Oligo89976,0.77586204,0.7680357150893125,0.46272817,0.7951902677575653,0.7984913098136627,0.8169597,0.46345228
399,Oligo30931,0.83217335,0.6865485510106417,0.29730794,0.82310445472302,0.8301211394799153,0.77595246,0.49442363
400,Oligo1796,0.9538593,0.963956306076613,0.93122035,0.8538939572032286,0.8543840923911828,0.92103386,0.9095371
401,Oligo45665,0.18838339,0.20118349156878645,0.97239393,0.9081117181825142,0.9088237761987525,0.28476617,0.96077293
402,Oligo23610,0.7947906,0.8255252856091425,0.9306582,0.9556737161124538,0.9592995912469624,0.87379193,0.9511108
403,Oligo37615,0.48766232,0.5313854046719676,0.77770567,0.8983625484700524,0.9012464051593243,0.44142184,0.8939361
404,Oligo31409,0.2076386,0.3774701807490207,0.97518414,0.9590544761791077,0.9607688362273271,0.294729,0.96642536
405,Oligo30372,0.9253623,0.8809803635915081,0.73022,0.8403968610143822,0.844031280529348,0.89542943,0.66146725
406,Oligo12600,0.94818324,0.7986877531657559,0.68688786,0.8616333549054579,0.8663079069412005,0.90798277,0.5477494
407,Oligo19581,0.8162005,0.7120968880779308,0.81438434,0.9020019534951467,0.9067862672850581,0.7186333,0.90154314
408,Oligo25741,0.8362638,0.7852638938868739,0.9128206,0.896387350237547,0.9009108496328708,0.8004704,0.86570203
409,Oligo1931,0.94689804,0.9020966537911058,0.78627765,0.831570320496176,0.8322008492701286,0.8973292,0.7366561
410,Oligo8138,0.37677503,0.301378152508977,0.75134116,0.7648294535177581,0.7655662717722201,0.3604659,0.76441514
411,Oligo35891,0.7908163,0.8373365220505221,0.8807398,0.8707957630398797,0.8718543156646195,0.64952326,0.8896228
412,Oligo29518,0.799742,0.846585190193002,0.83231217,0.9028779807603434,0.9043363770155878,0.8001467,0.8304182
413,Oligo44210,0.85335046,0.7790188467155184,0.7938144,0.8960074749221214,0.8992816869609019,0.82584774,0.7668191
414,Oligo20940,0.9466279,0.9767407770572457,0.8947851,0.8151997867908036,0.8156356882979791,0.93676233,0.90318847
415,Oligo25256,0.90364105,0.7843022396657866,0.95733726,0.9091385818647517,0.9136208671062268,0.87122416,0.94502664
416,Oligo36160,0.73359984,0.4661354073317101,0.8916954,0.8882905150034691,0.8906316086811411,0.7424159,0.9081577
417,Oligo18966,0.8350064,0.8065448848574835,0.97426,0.9501588001805437,0.9544489983033158,0.8240769,0.924712
418,Oligo31590,0.878842,0.7941913145021761,0.9428163,0.9339097422900177,0.9369059254823898,0.8605991,0.9500243
419,Oligo19183,0.8804392,0.8098391704315278,0.847499,0.8884354037338177,0.8997449331139995,0.84893364,0.73891145
420,Oligo29298,0.7783124,0.7821761153739029,0.9459416,0.9364807093916026,0.9375846334326683,0.8159274,0.9673076
421,Oligo4503,0.9468429,0.9575254775991501,0.8216406,0.9470818229905197,0.948099388695389,0.91079885,0.9002838
422,Oligo46660,0.9805791,0.8622803382557025,0.38500267,0.8246642170543159,0.8262284774181662,0.95622724,0.49429
423,Oligo35798,0.8122372,0.7646635891580271,0.9058032,0.869654774703791,0.8712835463808318,0.7902042,0.8782738
424,Oligo15243,0.7952982,0.7486106990532078,0.840023,0.834103234574173,0.8356037269176455,0.7963715,0.73806155
425,Oligo45214,0.43926072,0.20574115981583146,0.73909926,0.8709845157008549,0.8714234366232367,0.2261739,0.9412492
426,Oligo25141,0.43184018,0.5919514102060465,0.8832931,0.8103654145784172,0.8131733209031883,0.45800894,0.9272855
427,Oligo46490,0.9319221,0.9121615790781529,0.8176569,0.8445576423224235,0.8471624630425241,0.9169749,0.8513932
428,Oligo2929,0.7604651,0.6999294331514625,0.8850498,0.8539636510927648,0.8579305969098928,0.7064693,0.88183236
429,Oligo49360,0.51415926,0.6979747673976635,0.9230088,0.8066937260572344,0.8107380822441331,0.6867558,0.90189373
430,Oligo13703,0.919137,0.8073832237120686,0.861077,0.8554493034785371,0.859023547495287,0.77860814,0.84439915
431,Oligo81460,0.7534005,0.5305103348325078,0.5639798,0.80204349147735,0.8045539091299854,0.6175811,0.5976606
432,Oligo1087,0.9771064,0.9702656220107873,0.97788507,0.9493198387915383,0.9500624375438048,0.9619766,0.98140347
433,Oligo47159,0.7666456,0.7539562849342293,0.8966604,0.8559809984427886,0.8598329489525324,0.79656106,0.8323797
434,Oligo17538,0.9781293,0.988170358927061,0.8052582,0.8950844544841821,0.8953146168463327,0.96733814,0.9482253
435,Oligo47191,0.8293534,0.6328358930714695,0.29782665,0.8382064724937328,0.8408362824856462,0.79231435,0.4383871
436,Oligo89054,0.7105994,0.543005609140619,0.58674073,0.8224164269599176,0.8255878824826776,0.6855796,0.5567098
437,Oligo2758,0.70564705,0.7374210295639919,0.9607059,0.9533616138291121,0.9559614385532036,0.770377,0.9184519
438,Oligo5662,0.76270777,0.7731575581701655,0.82052517,0.9276646574542587,0.9351193281973009,0.7951295,0.9035102
439,Oligo19228,0.5254934,0.5294979455028472,0.89350325,0.8947879113934067,0.8998998076538178,0.6464686,0.77411395
440,Oligo26588,0.73612535,0.4359440196172093,0.9239466,0.9373219792370291,0.9380974966537435,0.5337746,0.9829562
441,Oligo69463,0.5719549,0.2346585031796235,0.8929345,0.9470230187977897,0.9481711554424901,0.3305899,0.9642395
442,Oligo29838,0.90759647,0.7151002498874799,0.5486924,0.6444160010951725,0.8048818296421675,0.9217744,0.45370173
443,Oligo20891,0.40711868,0.30071309931999435,0.82833296,0.9175123792024347,0.9185786822495653,0.4886664,0.94782263
444,Oligo18623,0.8156172,0.7276060124902433,0.9403023,0.9505704199126926,0.9546223399193746,0.7795611,0.90477735
445,Oligo39616,0.78639036,0.8803195726269224,0.6953329,0.8977741141631204,0.8999599412540745,0.8950498,0.74402255
446,Oligo40817,0.8754956,0.7971341717908603,0.88937354,0.8236882050629895,0.8284525382552965,0.8169373,0.76034653
447,Oligo41613,0.81781375,0.679775862265022,0.97044533,0.9518578322998499,0.9543820424398558,0.7448633,0.94897074
448,Oligo34650,0.5362615,0.7144857750591839,0.9557371,0.7528715529895242,0.7558535653819431,0.675773,0.91550195
449,Oligo25534,0.47423556,0.5181652145520732,0.9176104,0.8384078843534652,0.841314428111387,0.40026912,0.8950284
450,Oligo2315,0.97324723,0.9721279848504286,0.98866636,0.9067620140114255,0.9070945132179865,0.9682432,0.97918046
451,Oligo46601,0.7353512,0.7260402212822379,0.92782307,0.9524659003500575,0.9554450869107959,0.7781033,0.91317004
452,Oligo6684,0.8158885,0.7404228217147995,0.9028615,0.8968636433855849,0.9009474865369269,0.77543616,0.7886884
453,Oligo12643,0.4145928,0.6481010280480456,0.9721172,0.820105756629027,0.8219112247452497,0.5760637,0.9164649
454,Oligo50460,0.76637304,0.7733664564472431,0.80582154,0.8964563775761711,0.9011340327341987,0.7989591,0.7537169
455,Oligo8130,0.8587896,0.8715154151405254,0.88060933,0.9194843574245429,0.9202228427860151,0.69400626,0.9235996
456,Oligo19507,0.7005304,0.7204105097876765,0.77641785,0.8652801929880731,0.8683777968262515,0.70205635,0.9087807
457,Oligo32470,0.9319133,0.9321598643483463,0.79764175,0.8751672413584417,0.877394725888492,0.91253585,0.79358387
458,Oligo6830,0.7688751,0.6494198039154306,0.78813565,0.8962863361853723,0.9008493950625629,0.7848152,0.7104396
459,Oligo35485,0.2458527,0.05620902875425194,0.92999333,0.9836817354582988,0.9837625931790008,0.2205359,0.99117875
460,Oligo8157,0.9257246,0.9658298725279186,0.86024845,0.949494484722297,0.9498443620156078,0.917596,0.95527864
461,Oligo1444,0.93340325,0.9708714056411899,0.98772824,0.946577360998401,0.9468575783040489,0.92271566,0.9818208
462,Oligo38116,0.37229759,0.4118380185575238,0.8015506,0.8759699979697197,0.8774837155520734,0.37892798,0.8042539
463,Oligo5372,0.8953901,0.9149906163459935,0.9078015,0.8724952457145029,0.8738648250130762,0.8410144,0.9342773
464,Oligo35517,0.31389058,0.19084549808566192,0.86139506,0.8727191048367998,0.8733459063789527,0.22682114,0.8996978
465,Oligo11769,0.8466484,0.8070689898464158,0.80436474,0.8751760847913679,0.8815092001262176,0.8319137,0.7300355
466,Oligo8823,0.9670234,0.8738898508379414,0.72395724,0.8806699395162392,0.882979704745016,0.93307143,0.85507715
