,KL divergence,Top5 events recall,Top10 events recall,R2 of Frameshift ratio,Coll_I_Top5,Coll_I_Top10,KLD_IDL,Top5_IDL,Top10_IDL,W1-distance_IDL,delratio_r2,Kendall_tau_IDL,End_date,L2_Lambda,args.Fix_params,N_sample,cell
53,0.8659377060600434,3.05207413945278,6.179170344218888,0.7034072098945368,3.2206531332744923,6.379523389232127,0.3820701076249025,3.4695498676081202,7.728155339805825,0.10353716990483255,0.5860318731537241,0.7158815953312012,Oct14-23:52,0.0,None,50,E14TG2A
54,1.0913353416368379,2.9311562224183585,5.4624889673433366,0.7276994663206147,3.110326566637246,5.723742277140335,0.49164016368979196,3.323918799646955,6.883495145631068,0.10420375714987878,0.5226660730854019,0.6492479322171542,Oct14-23:21,0.0,None,50,BOB
55,1.0872378798114548,2.935569285083848,5.439541041482789,0.7187705927307384,3.095322153574581,5.701676963812886,0.485568358580481,3.2824360105913506,6.799646954986761,0.10518300259255257,0.505551530843674,0.6487784183406686,Oct14-23:52,0.0,None,50,BOB
56,1.065334984130125,2.932921447484554,5.46513680494263,0.746766636918931,3.086496028243601,5.743159752868491,0.4727100081291791,3.3062665489849956,6.795233892321271,0.09658250062484547,0.6049126375453479,0.6516244657727306,Oct14-23:44,0.0,None,50,BOB
57,1.0610497956939324,2.941747572815534,5.486319505736981,0.7387340239727134,3.1297440423654015,5.782877316857899,0.4722644518174763,3.323036187113857,6.842894969108562,0.10059477437258836,0.5702000274186898,0.6503748042160914,Oct14-22:59,0.0,None,50,BOB
58,1.0880436999041059,2.9196822594880847,5.443071491615181,0.7113551071577503,3.067078552515446,5.689320388349515,0.505404467417799,3.264783759929391,6.773168578993822,0.10493197839673211,0.5249149092359252,0.6419673579465199,Oct14-22:53,0.0,None,50,BOB
59,1.0774771619163985,2.964695498676081,5.502206531332745,0.7280508683414915,3.110326566637246,5.729037952338923,0.48144453117639113,3.327449249779347,6.788172992056487,0.10086442018661679,0.5154220179358942,0.6498039110444246,Oct14-23:6,0.0,None,50,BOB
60,1.0767565369540257,2.94792586054722,5.543689320388349,0.6893793625373307,3.1120917917034423,5.792586054721977,0.4973529478955033,3.325684024713151,6.867608120035304,0.11205367365372132,0.4816211376266702,0.6499222586080092,Oct14-23:27,0.0,None,50,BOB
61,1.098624358622773,2.940864960282436,5.501323918799647,0.702880414210107,3.1059135039717565,5.786407766990291,0.4948947920617707,3.3124448367166814,6.867608120035304,0.1096193020586115,0.49670333625906965,0.6513916769322697,Oct14-23:39,0.0,None,50,BOB
62,1.007952266158199,2.94792586054722,5.580759046778464,0.7626500163592714,3.1067961165048543,5.834951456310679,0.4376552042553496,3.355692850838482,6.881729920564872,0.09053599158636508,0.6514990584018135,0.656259339570681,Oct14-23:0,0.0,None,100,BOB
